modelo_codes,campanas,recurso_ids,row_count,boe_id,title,url,fetch_url,existing_hash,new_hash,existing_content_length,new_content_length,new_text_excerpt,status,status_code,capture_date_new,note,comparison_note
"780,781","2024,2025","42827,42829",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,47945d61de0630c4a9c7447dcc1faeff5ebcdf0c312d2fc92131c75d680f74b7,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","14730,14732",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,47fabcfb44b42336bc79d1bb116842c898cb0d58899ccae6ced0727e40b16e71,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","21800,21803",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,53ca08c5aba4d9936608b336dd6bc0b5e87deb11dbd0292720dde4d3e0f601dd,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","43672,43675",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,5732c5a98688344a38020283328ca72aa29925a6683593034079de38d4fea7ab,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","10845,10847",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,57c7062a512d64efa55af67f924564b5eaf9549f925fcf5d6258f34f5ff3c018,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","32079,32081",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,5a73c53c74dc4b31b89456d9a0e190f849d60eacec779b67ddfd7cc968b59f14,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","23283,23285",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,645e082216bbbf80c11273e9ee51c62a51c8af026bb129ab8b4479d4560779c0,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","10224,10226",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,773e60239b223c80a4139e90c2600e8f830b3e8034e2491a98a88fc451abc67a,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","31193,31195",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,7ef0ee633c485395eb8b132ef1a1528f01ba7754a6ea30c3ff9c74c0635d800c,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","15867,15869",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,8090720101c9b8879f88c4aab439729b081fa4bba27226ceabb8ad49a154e2b9,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","38888,38890",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,82b60c5ff285be4a016baaaa419d4223fa479049edddcd00e5710891f72ddc6e,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","16972,16975",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,8b5b12760f4b921145673c68b526489bfeff14b76b14894f38ad4487dc6eb6b9,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
